"spp","spp_num","common_name","sci_name","Nobs","birdofprey","hummingbird","woodpecker","waterfowl","shorebirds","waterbird_guild","SGCN","ESA","MEXFED","USFS","BLM","Mass","Hand.Wing.Index","dietdiv","effect_urb","effect_temp","effect_tempint","effect_veg","effect_vegint","dynamic","effect_highertemp","effect_lessgreen","mean_effect_urb","median_effect_urb","f_urb","low95_effect_urb","upp95_effect_urb","low90_effect_urb","upp90_effect_urb","mean_effect_temp","median_effect_temp","f_temp","low95_effect_temp","upp95_effect_temp","low90_effect_temp","upp90_effect_temp","mean_effect_tempint","median_effect_tempint","f_tempint","low95_effect_tempint","upp95_effect_tempint","low90_effect_tempint","upp90_effect_tempint","mean_effect_veg","median_effect_veg","f_veg","low95_effect_veg","upp95_effect_veg","low90_effect_veg","upp90_effect_veg","mean_effect_vegint","median_effect_vegint","f_vegint","low95_effect_vegint","upp95_effect_vegint","low90_effect_vegint","upp90_effect_vegint","mean_theta","median_theta","low95_theta","upp95_theta","low90_theta","upp90_theta","order_urbeffect","order_tempeffect","order_vegeffect","order_mass","order_HWI","order_dietdiv","order_theta"
"BUOR",28,"Bullock's Oriole","Icterus bullockii",21,0,0,0,0,0,NA,2,NA,NA,NA,NA,37.9,26.3,0.89794572485678,"1_Avoider","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.616454181776292,-0.608531361645816,0.9897,-1.18683424897122,-0.0858396391062097,-1.0889089227987,-0.171963429064262,-0.0253107091569464,-0.0257671684541702,0.541075,-0.514133934931323,0.466889898635674,-0.436926722322865,0.390154111131586,-0.392208195789944,-0.390884773243234,0.9316,-0.913661104407035,0.129309766440178,-0.828741235964895,0.0413340804974088,-0.0384551249797173,-0.042424396775715,0.56815,-0.510360223589974,0.4583912542862,-0.431183249653797,0.370090121229652,-0.313497096262376,-0.309383502828006,0.899575,-0.820096187616196,0.16212106065864,-0.731037296261539,0.0883894846386722,0.993714191990644,0.996826696654802,0.969445109918091,0.999722723996513,0.979157936869496,0.999573696990375,"50","24","30","64","62","94","106"
"BUOW",29,"Burrowing Owl","Athene cunicularia",25,1,0,0,0,0,NA,NA,NA,NA,NA,NA,150.6,28.3,0.801818552543337,"2_Uncertain","2_Uncertain","2_Uncertain","3_Positive","2_Uncertain","Y",NA,"Lower overall occupancy",-0.2966576643105,-0.29691745036096,0.771675,-1.09230418255974,0.482485421643447,-0.957137446713638,0.355098653720175,0.133381689658604,0.130182566784845,0.68845,-0.395930286516463,0.667516037196329,-0.305963888177113,0.580379665089885,-0.435310540098044,-0.431541078016173,0.930825,-1.03743577691034,0.135415037572215,-0.930881854041087,0.046029415759186,0.521297358964747,0.519358437126506,0.983375,0.0406567794974742,1.00448790832233,0.120534379246318,0.927654119276064,-0.0368351565874496,-0.0422980666061991,0.566375,-0.517972826215006,0.471544602791006,-0.44352736103207,0.38937178775157,0.998932661828003,0.999277190659438,0.995901166773132,0.999903784406345,0.996864724558403,0.999861911232412,"76","62","129","96","74","90","135"
"BWTE",30,"Blue-winged Teal","Spatula discors",3,0,0,0,1,0,"Dabbler",NA,NA,NA,NA,NA,359.4,53.8,0.89794572485678,"2_Uncertain","2_Uncertain","2_Uncertain","3_Positive","2_Uncertain","Y",NA,"Lower overall occupancy",-0.440343737770558,-0.432570073092966,0.8274,-1.38791611865157,0.477815950112817,-1.22704532878225,0.325226124242321,0.175886442592708,0.174887210004234,0.708475,-0.451087723808599,0.812400304404851,-0.347210249489864,0.706617013039852,-0.480728264989883,-0.475002586281584,0.922675,-1.16896907044221,0.174651412767528,-1.05352073121182,0.0753646221312829,0.543439468831911,0.534166552507307,0.95625,-0.0821938640525939,1.20698489221692,0.0207946848164821,1.09024299698804,-0.0754348485196161,-0.0739140249280189,0.593975,-0.689445330578871,0.531183898523522,-0.590990957437483,0.433355012655075,0.969830473820237,0.988090958592667,0.816409825963961,0.999081657993824,0.882929521071588,0.998626368968491,"64","82","132","106","132","99","33"
"CACW",31,"Cactus Wren","Campylorhynchus brunneicapillus",317,0,0,0,0,0,NA,2,NA,NA,NA,NA,38.9,13.7,0.801818552543337,"1_Avoider","2_Uncertain","1_Negative","1_Negative","2_Uncertain","Y","Less urban","Higher overall occupancy",-0.516758771580248,-0.51625558896327,0.999375,-0.828509940299889,-0.204728392863366,-0.777926254908698,-0.255670830506463,-0.0539293932292397,-0.0549040229209191,0.6207,-0.39718463880216,0.29439642870003,-0.345079636367363,0.235535404545169,-0.357054411092326,-0.355801642937107,0.9872,-0.671718637715688,-0.0443433869405574,-0.620623950509383,-0.0945653773692545,-0.51258868555227,-0.510526751044299,0.999225,-0.846117001200632,-0.187883744408327,-0.791178864015179,-0.238690027413296,0.246262379594316,0.242085693980366,0.93135,-0.0738049919309814,0.585303733892165,-0.0242100891045429,0.531923462853425,0.987079898951481,0.988280646973355,0.971801905990678,0.995553554358108,0.975327675239282,0.994731058664764,"55","22","3","65","7","82","34"
"CAEG",32,"Cattle Egret","Bubulcus ibis",6,0,0,0,0,0,"Wading Bird",NA,NA,NA,NA,NA,366,29.9,1.22752941145721,"2_Uncertain","2_Uncertain","1_Negative","3_Positive","2_Uncertain","Y","Less urban","Lower overall occupancy",-0.184692655342553,-0.18042951747795,0.67255,-1.02935030139671,0.637906509678088,-0.881208897627369,0.49746482196435,0.218152411486184,0.214214544058721,0.76315,-0.371257274304226,0.825496799216368,-0.274456557957692,0.726716492311744,-0.554950537970515,-0.549489545598666,0.959775,-1.210937446346,0.0641647421856224,-1.09625065031928,-0.0363115954641322,0.536811897149769,0.526717459381924,0.969125,-0.0221443266750227,1.16196333465403,0.0601935955104614,1.05502426778365,-0.122587050614481,-0.123021682753386,0.662275,-0.700572511952715,0.460243973552748,-0.605841001904349,0.3678139107379,0.996036327566986,0.997885675199136,0.980937183452513,0.999797034584851,0.986861410852023,0.999687454593512,"89","97","130","107","79","124","117"
"CANG",33,"Canada Goose","Branta canadensis",42,0,0,0,1,0,"Dabbler",NA,NA,NA,NA,NA,2811.7,49.4,0.325082973391448,"2_Uncertain","2_Uncertain","1_Negative","3_Positive","2_Uncertain","Y","Less urban","Lower overall occupancy",0.0965062898416969,0.0951639327394419,0.6377,-0.443683027779706,0.634172517535402,-0.351562059744277,0.546826177647643,0.238528905998834,0.236952085972876,0.844425,-0.223606876317199,0.710799097285596,-0.150095501560274,0.629977394895295,-0.525456038985977,-0.524500813246756,0.9796,-1.03674542991571,-0.0224281911247722,-0.952041159106485,-0.101194085338643,0.461465541649745,0.461006392317561,0.988075,0.0614677375243136,0.857103783769125,0.127176967944946,0.795363522052546,0.130209385500596,0.125369976833562,0.707775,-0.307382831307883,0.598439883532315,-0.240837059177907,0.519460470888981,0.989146147106103,0.991200840621834,0.968621639021097,0.99803589646639,0.974119468732233,0.99739690208501,"117","105","124","138","124","37","57"
"CANT",34,"Canyon Towhee","Melozone fusca",15,0,0,0,0,0,NA,2,NA,NA,NA,NA,44.4,13.1,0.500402423538188,"1_Avoider","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.876979179518596,-0.863094328704787,0.996525,-1.60729540692106,-0.230338321721138,-1.47985451273342,-0.325766592985634,-0.0550842101876838,-0.056364485123276,0.5813,-0.589954237534027,0.487854174937603,-0.504686400903175,0.396790551722553,-0.355770227585183,-0.352170869554764,0.903325,-0.912299664916183,0.174395475974245,-0.820343518885321,0.0930896947815054,-0.224257342473452,-0.221499547949176,0.804875,-0.746326707097329,0.276024912818734,-0.656311280857844,0.195567115544188,-0.100770145068511,-0.103496486340153,0.65735,-0.60163315956264,0.417950786533372,-0.520746377889427,0.329701555548606,0.990024110877105,0.995081874754635,0.94955182843159,0.999668801707081,0.964536227468345,0.99949681948342,"22","20","12","71","6","44","90"
"CAVI",35,"Cassin's Vireo","Vireo cassinii",2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,14.7,27.9,0.801818552543337,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.254964591822442,-0.249164793165174,0.703825,-1.19656074174133,0.671004897801708,-1.04367063779461,0.512658320417418,0.0696832079922665,0.0732502507985517,0.591225,-0.553096867493101,0.679189154388971,-0.449893399124008,0.576716000313028,0.0232575498364461,0.0223320994650644,0.5265,-0.611147249506595,0.674434674427164,-0.509318093202934,0.566986964677306,0.0308831446470714,0.0337794440040668,0.542975,-0.592874974081393,0.647020057648363,-0.490433274424221,0.543559318607707,-0.139897434113659,-0.135140821447011,0.67335,-0.772865651149885,0.470018523014239,-0.661837799339267,0.371038952843356,0.976732688045967,0.990663335782031,0.863998243798463,0.999453050818519,0.910271872713544,0.999133209326885,"81","46","53","32","73","89","52"
"CBTH",36,"Curve-billed Thrasher","Toxostoma curvirostre",408,0,0,0,0,0,NA,NA,NA,NA,NA,NA,80.5,17.7,1.02965301406457,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","3_Positive","Y",NA,"Less urban",0.140938805451131,0.138923623797591,0.82615,-0.149691385450062,0.441284449537473,-0.103560646590953,0.391839169876145,0.157420411676868,0.159206183362683,0.8252,-0.183283961006389,0.487889273295278,-0.126722848558635,0.436255903163662,0.0868084494251867,0.0879591792718024,0.7119,-0.216390151326722,0.387980321982185,-0.167424608054318,0.340851766818006,0.0226136459202808,0.0233270856755576,0.564925,-0.252099953454255,0.298974461250538,-0.20853669778649,0.252893642648776,0.402070348732281,0.399025317626613,0.99685,0.11429836946807,0.7059062243519,0.159269244547734,0.654130155188509,0.986894261306719,0.988926276934381,0.965277120989856,0.996966366484702,0.970790733661765,0.996232677855641,"121","74","50","86","19","113","39"
"CHSP",37,"Chipping Sparrow","Spizella passerina",16,0,0,0,0,0,NA,3,NA,NA,NA,NA,12.2,24.2,0.673011667009257,"1_Avoider","3_Positive","2_Uncertain","2_Uncertain","2_Uncertain","Y","Higher overall occupancy",NA,-0.661967728717411,-0.650183245864332,0.9883,-1.2937359202398,-0.0885544403105708,-1.1857652576745,-0.176977482589349,0.533019345095169,0.525545511908563,0.9763,0.00595442737127732,1.09715268466163,0.0889391776764669,1.00292377846197,-0.332763016034712,-0.331027701116282,0.87965,-0.90258927123355,0.232762392737734,-0.807425364671611,0.13652328529932,-0.107995110018384,-0.107961902268086,0.6621,-0.633730992180283,0.419008148747013,-0.547921955405059,0.325687573025728,0.0641210441800014,0.0633163995892198,0.5936,-0.472042589754942,0.603488807390995,-0.378364508359515,0.509290079094433,0.988369701467084,0.993771975606043,0.942889134139274,0.999409252767892,0.961224178020992,0.999107095161945,"46","137","24","26","52","69","75"
"CITE",38,"Cinnamon Teal","Spatula cyanoptera",10,0,0,0,1,0,"Dabbler",NA,NA,NA,NA,NA,377.5,51,1.02965301406457,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.107353822880022,-0.108787612680001,0.615725,-0.837882684239665,0.624923369255298,-0.719201865592462,0.506049568147742,0.0854477318450771,0.0883324793040621,0.61615,-0.486322265426613,0.655242829753993,-0.392231870820814,0.561610140214192,-0.301226635041721,-0.30036827981485,0.835925,-0.908446393868472,0.304445935676233,-0.809871642582082,0.204067206481725,0.310777589134685,0.310630000114194,0.88655,-0.201045497909677,0.824318853354611,-0.115603523645998,0.735891723091918,-0.042529088318411,-0.0458080201641456,0.571675,-0.541199104209303,0.484289565781281,-0.465895319742232,0.394460140311604,0.99915942014355,0.999510727026101,0.996227421230827,0.999957468227506,0.997281868060635,0.999933309664554,"98","48","110","110","128","117","139"
"CLSW",39,"Cliff Swallow","Petrochelidon pyrrhonota",23,0,0,0,0,0,NA,NA,NA,NA,NA,NA,21.6,49,0,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,0.162375989282827,0.161739918080478,0.7168,-0.388564449161896,0.72464171167637,-0.297382586055439,0.631113435653923,0.236730349386072,0.23215948305654,0.81105,-0.283338633685278,0.781405025051111,-0.197026242820693,0.687512859950497,-0.437853536098541,-0.431251144974594,0.939,-1.02836069441893,0.112281942218373,-0.926139028259803,0.0248901614194198,0.075851430334383,0.0770241815675576,0.6316,-0.387321585109445,0.534019852556483,-0.309487778983673,0.458519421700272,-0.0533479857793391,-0.0567703142058815,0.6004,-0.505525272220444,0.417511660372521,-0.428806305821554,0.333719003580033,0.995764639650077,0.997968500668891,0.977810296383513,0.999843605520213,0.985060627997907,0.999755807960564,"123","101","65","44","122","21","118"
"COGA",40,"Common Gallinule","Gallinula galeata",18,0,0,0,0,0,"Marsh Bird",3,NA,NA,NA,NA,339.6,32.4,1.74806734854609,"1_Avoider","2_Uncertain","1_Negative","2_Uncertain","2_Uncertain","Y","Less urban",NA,-0.787646677684882,-0.776474384483096,0.98165,-1.57918372242767,-0.0464706220089976,-1.44202507860165,-0.161850346144515,0.199188826867438,0.197075429663894,0.758125,-0.349471511097516,0.758196913376854,-0.260339163057732,0.663831480235067,-0.554152958251342,-0.549149986186326,0.970725,-1.15197896536367,0.0207082159058392,-1.05375950910044,-0.0707565954873864,0.213966414600662,0.214831095115482,0.810425,-0.269948671707762,0.694694805477972,-0.19233141342232,0.618513838864168,-0.197100223446302,-0.201449710962421,0.791975,-0.665860141531543,0.294972168315752,-0.593013333240612,0.210908569982118,0.992448249273673,0.994511772235114,0.973509140229843,0.999050766957056,0.979291202132723,0.998716166901091,"32","91","92","104","88","137","84"
"COHA",41,"Cooper's Hawk","Accipiter cooperii",15,1,0,0,0,0,NA,NA,NA,"PR",NA,NA,429.7,32.3,0.325082973391448,"1_Avoider","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.743621805142358,-0.729485216214513,0.99085,-1.45068196531176,-0.116211941893579,-1.32145175195384,-0.213418225513258,0.173433731884845,0.176646526029652,0.7268,-0.411886272686587,0.747383946563133,-0.312838023852636,0.656831453273859,-0.423774458808335,-0.424210797004757,0.915025,-1.02996719227182,0.188398804022319,-0.93156751357704,0.0848661496577337,0.017988719112612,0.0102725868811668,0.5141,-0.54414489397006,0.620989572867195,-0.449366234220435,0.513068825140496,-0.0484492253166811,-0.0490361789253663,0.570825,-0.598347808397577,0.497289503271181,-0.500703259063817,0.408414835122508,0.932129285847963,0.977408794890445,0.583753168672055,0.999306878278262,0.700816077946744,0.998874041770192,"37","84","45","113","87","31","12"
"COHU",42,"Costa's Hummingbird","Calypte costae",101,0,1,0,0,0,NA,2,NA,NA,NA,NA,3.1,65.7,0.325082973391448,"1_Avoider","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.389032842886543,-0.386286377303456,0.97025,-0.80061542213594,0.0189045866628154,-0.736287412102289,-0.0505294460508498,0.312914260520148,0.315315043093821,0.9086,-0.150688577251873,0.770623668708833,-0.0746380340260639,0.694337330680117,0.0275440531929083,0.0293117924895581,0.55145,-0.418879905046633,0.464578558833979,-0.347975917752678,0.395571803788182,-0.0465687575248073,-0.0466376729980106,0.59705,-0.415694186976064,0.322370459852913,-0.359039253218018,0.26378540709853,0.282413111885358,0.274438516500297,0.925225,-0.098444385241005,0.705858388958447,-0.038668327351882,0.632399822278708,0.995217871955884,0.997077670419716,0.980222619558265,0.999495890449622,0.986505327190076,0.999317667761819,"67","123","29","1","139","41","109"
"CORA",43,"Common Raven","Corvus corax",178,0,0,0,0,0,NA,NA,NA,NA,NA,NA,928,39.8,2.02532622077007,"1_Avoider","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.77532679373596,-0.773983602589005,1,-1.12895988780176,-0.430090253925504,-1.07023116080372,-0.483571850865563,-0.186521009108625,-0.185732006244824,0.828075,-0.570656312310864,0.196570498260103,-0.50903941392586,0.134213799159769,0.0769629448691217,0.0749045001184159,0.657175,-0.287874198454482,0.452495488936186,-0.229738093990793,0.389592525800031,-0.237863755799763,-0.236554538451516,0.928675,-0.560019687545567,0.0805069495126015,-0.505241430841622,0.0291571581348784,-0.133358823870122,-0.137485124998362,0.79665,-0.439708653925002,0.194461834394303,-0.394221047889302,0.140736862781488,0.980940147539126,0.982585265552927,0.959232186069575,0.993286583609982,0.964255390902076,0.992183807442092,"33","7","10","128","109","139","15"
"COYE",44,"Common Yellowthroat","Geothlypis trichas",86,0,0,0,0,0,NA,NA,NA,NA,NA,NA,9.5,16.1,0,"1_Avoider","3_Positive","2_Uncertain","2_Uncertain","1_Negative","Y","Higher overall occupancy","More urban",-0.558375741092916,-0.556358767676118,0.99205,-1.01918967469747,-0.107348224250638,-0.943722520339862,-0.180783186800204,0.457123425497926,0.453867611917343,0.976425,0.00532548405759614,0.92982664924024,0.0761788625837974,0.849195049629114,-0.284518436894212,-0.283835208674303,0.89885,-0.728799377500975,0.154703460707377,-0.658468670319571,0.0809929058697843,0.0207199259785567,0.0204937727449373,0.545625,-0.330029600244908,0.374742759265619,-0.272016069504243,0.316558232739724,-0.44203189220838,-0.446661454743165,0.99155,-0.780795665544132,-0.0815469143053538,-0.729943290481774,-0.140498413713084,0.994705073912112,0.995475216023421,0.986331841366549,0.998592271759777,0.988500999581707,0.998289204809456,"53","136","48","16","13","2","94"
"DCCO",45,"Double-crested Cormorant","Nannopterum auritum",77,0,0,0,0,0,"Fish eating",NA,NA,NA,NA,NA,1806.5,40.8,0,"2_Uncertain","2_Uncertain","1_Negative","2_Uncertain","2_Uncertain","Y","Less urban",NA,-0.192169588080202,-0.191278268936546,0.806,-0.633297540292317,0.24155289136695,-0.559393488397679,0.170752506148684,0.058662663936806,0.057789009804776,0.60435,-0.374811279947135,0.496302374023338,-0.306419637690768,0.42478577891563,-0.625403299530301,-0.622204078936464,0.996675,-1.09827618323947,-0.169400497151314,-1.02042813007226,-0.241278471682733,0.250785946044743,0.250806370608543,0.915925,-0.105113996637694,0.606968582177874,-0.047973063784794,0.547047981074084,-0.0871492931351815,-0.0913688094220227,0.679275,-0.453545521810978,0.304970802516598,-0.400166861586397,0.239518514548738,0.993405229002939,0.994344756178015,0.983248503839501,0.998344264054602,0.985736819873822,0.997958658161023,"86","40","102","135","112","19","81"
"DEJU",46,"Dark-eyed Junco","Junco hyemalis",2,0,0,0,0,0,NA,NA,NA,"|",NA,NA,19.5,21.9,0.610864302054894,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.718438122903919,-0.701551577301589,0.923575,-1.78831674258,0.268424368499279,-1.58750140617485,0.107108804902179,0.163411839092128,0.161782928835,0.698225,-0.471490767862631,0.799241532846369,-0.363374076947535,0.695390520249796,-0.313021284041277,-0.309607436912661,0.8224,-0.988390062236757,0.34833421361906,-0.87713265898441,0.243272722147644,-0.0846370407903082,-0.088846946646016,0.605625,-0.733363606293277,0.572543038689058,-0.621740582592842,0.464219498434548,-0.0373572539791002,-0.0374593710548376,0.546925,-0.667840624829045,0.587410375304206,-0.563660789530819,0.48690547183333,0.980849439772865,0.994384765702563,0.870383624410885,0.999732680274044,0.917955330602313,0.999541289060058,"38","75","26","40","35","56","83"
"EUCD",47,"Eurasian Collared-Dove","Streptopelia decaocto",116,0,0,0,0,0,NA,NA,NA,NA,NA,NA,149,36.1,1.27985422583367,"3_Adapter","3_Positive","2_Uncertain","2_Uncertain","2_Uncertain","Y","Higher overall occupancy",NA,0.859250201475729,0.851669264756906,0.999775,0.371691815382475,1.38807726367159,0.44621872191885,1.29423818871999,0.389972408258645,0.388274800025665,0.95445,-0.0651077419258848,0.856729783376091,0.0106311164682502,0.777213499794238,-0.217629944724331,-0.215294059843424,0.815625,-0.704015133619615,0.249625472214761,-0.619738534468789,0.174823400185569,0.0431340986470738,0.0459879797774712,0.5939,-0.349789142532028,0.418593149308325,-0.283169779261127,0.359876057422773,-0.0290667815613332,-0.0341191365313109,0.574725,-0.377666242130383,0.338596633767756,-0.320118053438252,0.27922847480876,0.994961069477482,0.995966610539443,0.984818581742949,0.999239916753468,0.987589342179647,0.998967840894234,"134","131","57","95","99","128","98"
"EUST",48,"European Starling","Sturnus vulgaris",396,0,0,0,0,0,NA,NA,NA,NA,NA,NA,77.1,38.4,1.69574253416963,"3_Adapter","3_Positive","2_Uncertain","3_Positive","3_Positive","Y","Higher overall occupancy","Less urban, lower overall occupancy",0.934728959913275,0.933445480974919,1,0.626584688217275,1.24887994010905,0.67380599632213,1.19719787301818,0.335927687372032,0.334019583624221,0.9787,0.0111401040032689,0.665815869775061,0.0636598639680213,0.61373846985471,0.00817044800737357,0.00951849721670465,0.5251,-0.296260802096701,0.30281767546383,-0.246815084977458,0.255070133631952,0.471496234117331,0.472024824695634,0.9999,0.229267664448538,0.708797691073586,0.270345176074155,0.669977491871892,0.278101866526908,0.276496087026259,0.987875,0.0365550320119762,0.524312305222046,0.0773137936689657,0.483958406387982,0.960866625607066,0.963761449586108,0.919574994605915,0.986124748863827,0.928105314288238,0.983530262061092,"135","125","126","85","106","136","6"
"GADW",49,"Gadwall","Mareca strepera",3,0,0,0,1,0,"Dabbler",NA,NA,NA,NA,NA,915.6,54.8,0.610864302054894,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,0.200940435631213,0.194189876214623,0.66225,-0.715595327720126,1.16085221999735,-0.567634313114466,0.999862275819005,0.103975660175223,0.102809798658796,0.6209,-0.547715812601755,0.759978793181489,-0.441886285903453,0.653871029748932,-0.41304232665932,-0.414785380734608,0.887125,-1.09455744694303,0.255605639633684,-0.98116394063227,0.144957635672421,0.237580670706168,0.241199390669339,0.779825,-0.392557463810352,0.842460278842621,-0.282914947611822,0.746690201973715,0.0464569040751712,0.0440453265344494,0.55815,-0.555095994277155,0.657026408456119,-0.459649326401126,0.558420047116297,0.976974453302454,0.989864449793436,0.86953258755915,0.999208561475711,0.912950635108919,0.99878689074288,"124","52","99","127","133","62","48"
"GAQU",50,"Gambel's Quail","Callipepla gambelii",426,0,0,0,0,0,NA,NA,NA,NA,NA,NA,166,28.4,0.943348392329039,"1_Avoider","2_Uncertain","1_Negative","2_Uncertain","2_Uncertain","Y","Less urban",NA,-0.45454862293005,-0.453354616531883,0.9982,-0.767512333613055,-0.146410264645138,-0.71606730479636,-0.195083957351181,-0.055432727024026,-0.0552238962100544,0.6243,-0.398078326431162,0.282896868593027,-0.344310533001121,0.229311079525524,-0.369226881279242,-0.369073106870845,0.989725,-0.68121515109251,-0.0585557929473419,-0.627866973897582,-0.109042532417025,-0.133017178956042,-0.133201668318427,0.815575,-0.425555111259802,0.156866410744837,-0.377016285022697,0.109182166895283,0.181669442912703,0.178218122589804,0.876675,-0.118908155051807,0.501035310469224,-0.0723690208695156,0.449399231756159,0.992160268836415,0.992816044712441,0.983219916035334,0.997249015543535,0.985196732406235,0.996759550696309,"62","21","19","100","75","107","66"
"GBHE",51,"Great Blue Heron","Ardea herodias",137,0,0,0,0,0,"Wading Bird",NA,NA,"|",NA,NA,2523.4,36.6,1.16828245017656,"2_Uncertain","2_Uncertain","1_Negative","3_Positive","1_Negative","Y","Less urban","More urban, lower overall occupancy",-0.190646393807334,-0.189527690276717,0.839125,-0.56956554143288,0.187959436926824,-0.50865336815488,0.129145511455606,0.0661578703804677,0.067338375630869,0.634325,-0.319627106558028,0.449004191502647,-0.258940165357048,0.388704581189647,-0.420696198219555,-0.418282741775826,0.987525,-0.798872276900641,-0.052865002848629,-0.737867392929406,-0.111600787134389,0.260585778583167,0.259730372087717,0.956225,-0.038256698719225,0.562833555123215,0.00927994097608707,0.513546052491741,-0.302762072448689,-0.30336846985685,0.959725,-0.646084576432797,0.035991766308119,-0.588135041155872,-0.0179559021446014,0.991062635634373,0.9919604782451,0.980047463824255,0.99698749711189,0.982735496558287,0.996476910574063,"87","43","103","137","103","122","63"
"GHOW",52,"Great Horned Owl","Bubo virginianus",7,1,0,0,0,0,NA,NA,NA,NA,NA,NA,1354.5,32,0.325082973391448,"1_Avoider","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.773745103958076,-0.747237036684993,0.9674,-1.74225163491132,0.0449012299033758,-1.55689936587849,-0.0741185153527686,-0.378904029497208,-0.373512755658116,0.890075,-1.00356417176605,0.211000164401936,-0.898604610143721,0.119546218660647,-0.147377100149664,-0.147336909625161,0.681725,-0.778002592814617,0.482723101705879,-0.673395989459415,0.380613151293944,0.0147639727959053,0.0130296637440564,0.517375,-0.58592817826101,0.623161291814835,-0.483075324033163,0.517901496943061,-0.0273108635590066,-0.0282591748378284,0.5401,-0.607366209252449,0.557914385519191,-0.512525515374561,0.463975669483528,0.993158774857314,0.998310826570781,0.958224096343969,0.999894443765985,0.976987707753474,0.99983414002599,"35","2","46","132","84","30","119"
"GIFL",53,"Gilded Flicker","Colaptes chrysoides",36,0,0,1,0,0,NA,2,NA,NA,NA,"S",111,27.5,0.950270539233235,"1_Avoider","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.673301280403836,-0.664937644538647,0.9963,-1.218861871135,-0.170936880334957,-1.12361155935309,-0.252641386922036,-0.295217266867736,-0.288085443949622,0.876675,-0.828249324784953,0.196378956338915,-0.732497575033924,0.117902491540292,-0.36923556066872,-0.367593524171167,0.9376,-0.849835951097014,0.111555574046878,-0.772230453079084,0.0282457656233463,-0.124008438203356,-0.121898754494061,0.7016,-0.588680449697733,0.325441093520132,-0.509363770802377,0.249386849912201,0.304869941330408,0.29978196692544,0.896925,-0.162700725843432,0.804975429182539,-0.0855095780838784,0.714799526274542,0.898380597855736,0.927157914928573,0.637338224969685,0.992495134844039,0.709075351659285,0.988538923616248,"43","4","21","89","70","108","2"
"GIWO",54,"Gila Woodpecker","Melanerpes uropygialis",361,0,0,1,0,0,NA,2,NA,NA,NA,NA,64.7,21.8,1.6094379124341,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,0.0179275423194988,0.0177284521519163,0.550675,-0.260388025755838,0.295617295657904,-0.213519056437805,0.249964009447144,0.237327619324597,0.235974489944906,0.9222,-0.0883682708318887,0.569357188917694,-0.0374260497223651,0.514465825898589,-0.0418744507940922,-0.0402306420057031,0.60755,-0.342719300118419,0.248758623269332,-0.290944206184748,0.203513737606352,1.38699214106968e-05,0.000164660758560142,0.50065,-0.257360249762319,0.254928967579813,-0.214933494778584,0.212361870525762,0.191819260296389,0.190335004339135,0.9285,-0.0640028869927184,0.460136436921362,-0.0237592944286573,0.413678622309848,0.984544786569119,0.985777124517929,0.967050083506974,0.9950285033087,0.970793770123339,0.993994402653499,"110","104","42","84","34","135","21"
"GREG",55,"Great Egret","Ardea alba",74,0,0,0,0,0,"Wading Bird",NA,NA,NA,NA,NA,871.3,32.1,1.27985422583367,"2_Uncertain","2_Uncertain","1_Negative","3_Positive","2_Uncertain","Y","Less urban","Lower overall occupancy",-0.0982417534105537,-0.0957450610091978,0.639875,-0.635762276621139,0.436134472628937,-0.546819863892392,0.346023627472032,0.131517970118954,0.128975924385979,0.695825,-0.34903264638744,0.62986715293637,-0.27589608717777,0.547880765882434,-0.472912090218719,-0.470606671668103,0.962125,-1.01019126185734,0.0433315941125652,-0.920302709970276,-0.0331403319447345,0.420682886717277,0.418936847643974,0.986125,0.0456683650630019,0.806302209250213,0.104845023955149,0.740893569424703,-0.167406908443866,-0.17182765144292,0.786825,-0.567846777689475,0.262120855353147,-0.506310184183564,0.186729866530068,0.998445630343378,0.999020427292673,0.99374277950038,0.999886878703381,0.995194094006706,0.999836255532368,"99","61","121","126","85","127","131"
